"Time","192.168.1.165","192.168.1.179","192.168.1.200","192.168.1.206"
1592505351000,,,,
1592505351200,,,,
1592505351400,,,,
1592505351600,,,,
1592505351800,,,,
1592505352000,,,,
1592505352200,,,,
1592505352400,,,,
1592505352600,,,,
1592505352800,,,,
1592505353000,,,,
1592505353200,,,,
1592505353400,,,,
1592505353600,,,,
1592505353800,,,,
1592505354000,,80336,59552,85584
1592505354200,,,,
1592505354400,,,,
1592505354600,,,,
1592505354800,,,,
1592505355000,,,,
1592505355200,,,,
1592505355400,,,,
1592505355600,,,,
1592505355800,,,,
1592505356000,,,,
1592505356200,,,,
1592505356400,,,,
1592505356600,,,,
1592505356800,,,,
1592505357000,,,,
1592505357200,,,,
1592505357400,,,,
1592505357600,,,,
1592505357800,,,,
1592505358000,,,,
1592505358200,,,,
1592505358400,,,,
1592505358600,,,,
1592505358800,,,,
1592505359000,,69456,,74080
1592505359200,,,,
1592505359400,,,,
1592505359600,,,,
1592505359800,,,,
1592505360000,,,75552,
1592505360200,,,,
1592505360400,,,,
1592505360600,,,,
1592505360800,,,,
1592505361000,,,,
1592505361200,,,,
1592505361400,,,,
1592505361600,,,,
1592505361800,,,,
1592505362000,,,,
1592505362200,,,,
1592505362400,,,,
1592505362600,,,,
1592505362800,,,,
1592505363000,,,,
1592505363200,,,,
1592505363400,,,,
1592505363600,,,,
1592505363800,,,,
1592505364000,75888,,,62880
1592505364200,,,,
1592505364400,,,,
1592505364600,,,,
1592505364800,,,,
1592505365000,,58896,64672,
1592505365200,,,,
1592505365400,,,,
1592505365600,,,,
1592505365800,,,,
1592505366000,,,,
1592505366200,,,,
1592505366400,,,,
1592505366600,,,,
1592505366800,,,,
1592505367000,,,,
1592505367200,,,,
1592505367400,,,,
1592505367600,,,,
1592505367800,,,,
1592505368000,,,,
1592505368200,,,,
1592505368400,,,,
1592505368600,,,,
1592505368800,,,,
1592505369000,64304,,,
1592505369200,,,,
1592505369400,,,,
1592505369600,,,,
1592505369800,,,,
1592505370000,,75504,,79520
1592505370200,,,,
1592505370400,,,,
1592505370600,,,,
1592505370800,,,,
1592505371000,,,80384,
1592505371200,,,,
1592505371400,,,,
1592505371600,,,,
1592505371800,,,,
1592505372000,,,,
1592505372200,,,,
1592505372400,,,,
1592505372600,,,,
1592505372800,,,,
1592505373000,,,,
1592505373200,,,,
1592505373400,,,,
1592505373600,,,,
1592505373800,,,,
1592505374000,,,,
1592505374200,,,,
1592505374400,,,,
1592505374600,,,,
1592505374800,,,,
1592505375000,45216,64624,,68640
1592505375200,,,,
1592505375400,,,,
1592505375600,,,,
1592505375800,,,,
1592505376000,,,69184,
1592505376200,,,,
1592505376400,,,,
1592505376600,,,,
1592505376800,,,,
1592505377000,,,,
1592505377200,,,,
1592505377400,,,,
1592505377600,,,,
1592505377800,,,,
1592505378000,,,,
1592505378200,,,,
1592505378400,,,,
1592505378600,,,,
1592505378800,,,,
1592505379000,,,,
1592505379200,,,,
1592505379400,,,,
1592505379600,,,,
1592505379800,,,,
1592505380000,,,,
1592505380200,,,,
1592505380400,,,,
1592505380600,,,,
1592505380800,,,,
1592505381000,,80736,,58080
1592505381200,,,,
1592505381400,,,,
1592505381600,,,,
1592505381800,,,,
1592505382000,,,85312,
1592505382200,,,,
1592505382400,,,,
1592505382600,,,,
1592505382800,,,,
1592505383000,31760,,,
1592505383200,,,,
1592505383400,,,,
1592505383600,,,,
1592505383800,,,,
1592505384000,,,,
1592505384200,,,,
1592505384400,,,,
1592505384600,,,,
1592505384800,,,,
1592505385000,,,,
1592505385200,,,,
1592505385400,,,,
1592505385600,,,,
1592505385800,,,,
1592505386000,,71024,,74720
1592505386200,,,,
1592505386400,,,,
1592505386600,,,,
1592505386800,,,,
1592505387000,,,69664,
1592505387200,,,,
1592505387400,,,,
1592505387600,,,,
1592505387800,,,,
1592505388000,23296,,,
1592505388200,,,,
1592505388400,,,,
1592505388600,,,,
1592505388800,,,,
1592505389000,,,,
1592505389200,,,,
1592505389400,,,,
1592505389600,,,,
1592505389800,,,,
1592505390000,,,,
1592505390200,,,,
1592505390400,,,,
1592505390600,,,,
1592505390800,,,,
1592505391000,,,,
1592505391200,,,,
1592505391400,,,,
1592505391600,,,,
1592505391800,,,,
1592505392000,,58032,,64160
1592505392200,,,,
1592505392400,,,,
1592505392600,,,,
1592505392800,,,,
1592505393000,,,56832,
1592505393200,,,,
1592505393400,,,,
1592505393600,,,,
1592505393800,,,,
1592505394000,72864,,,
1592505394200,,,,
1592505394400,,,,
1592505394600,,,,
1592505394800,,,,
1592505395000,,,,
1592505395200,,,,
1592505395400,,,,
1592505395600,,,,
1592505395800,,,,
1592505396000,,,,
1592505396200,,,,
1592505396400,,,,
1592505396600,,,,
1592505396800,,,,
1592505397000,,71456,,79200
1592505397200,,,,
1592505397400,,,,
1592505397600,,,,
1592505397800,,,,
1592505398000,,,74464,
1592505398200,,,,
1592505398400,,,,
1592505398600,,,,
1592505398800,,,,
1592505399000,72128,,,
1592505399200,,,,
1592505399400,,,,
1592505399600,,,,
1592505399800,,,,
1592505400000,,,,
1592505400200,,,,
1592505400400,,,,
1592505400600,,,,
1592505400800,,,,
1592505401000,,,,
1592505401200,,,,
1592505401400,,,,
1592505401600,,,,
1592505401800,,,,
1592505402000,,,,
1592505402200,,,,
1592505402400,,,,
1592505402600,,,,
1592505402800,,,,
1592505403000,,54144,,64112
1592505403200,,,,
1592505403400,,,,
1592505403600,,,,
1592505403800,,,,
1592505404000,,,65632,
1592505404200,,,,
1592505404400,,,,
1592505404600,,,,
1592505404800,,,,
1592505405000,54352,,,
1592505405200,,,,
1592505405400,,,,
1592505405600,,,,
1592505405800,,,,
1592505406000,,,,
1592505406200,,,,
1592505406400,,,,
1592505406600,,,,
1592505406800,,,,
1592505407000,,,,
1592505407200,,,,
1592505407400,,,,
1592505407600,,,,
1592505407800,,,,
1592505408000,,76464,,82704
1592505408200,,,,
1592505408400,,,,
1592505408600,,,,
1592505408800,,,,
1592505409000,,,81632,
1592505409200,,,,
1592505409400,,,,
1592505409600,,,,
1592505409800,,,,
1592505410000,,,,
1592505410200,,,,
1592505410400,,,,
1592505410600,,,,
1592505410800,,,,
1592505411000,,,,
1592505411200,,,,
1592505411400,,,,
1592505411600,,,,
1592505411800,,,,
1592505412000,57968,,,
1592505412200,,,,
1592505412400,,,,
1592505412600,,,,
1592505412800,,,,
1592505413000,,,,71840
1592505413200,,,,
1592505413400,,,,
1592505413600,,,,
1592505413800,,,,
1592505414000,,66224,70112,
1592505414200,,,,
1592505414400,,,,
1592505414600,,,,
1592505414800,,,,
1592505415000,,,,
1592505415200,,,,
1592505415400,,,,
1592505415600,,,,
1592505415800,,,,
1592505416000,,,,
1592505416200,,,,
1592505416400,,,,
1592505416600,,,,
1592505416800,,,,
1592505417000,52928,,,
1592505417200,,,,
1592505417400,,,,
1592505417600,,,,
1592505417800,,,,
1592505418000,,,,
1592505418200,,,,
1592505418400,,,,
1592505418600,,,,
1592505418800,,,,
1592505419000,,83424,,60960
1592505419200,,,,
1592505419400,,,,
1592505419600,,,,
1592505419800,,,,
1592505420000,,,58592,
1592505420200,,,,
1592505420400,,,,
1592505420600,,,,
1592505420800,,,,
1592505421000,,,,
1592505421200,,,,
1592505421400,,,,
1592505421600,,,,
1592505421800,,,,
1592505422000,,,,
1592505422200,,,,
1592505422400,,,,
1592505422600,,,,
1592505422800,,,,
1592505423000,,,,
1592505423200,,,,
1592505423400,,,,
1592505423600,,,,
1592505423800,,,,
1592505424000,,73520,,79520
1592505424200,,,,
1592505424400,,,,
1592505424600,,,,
1592505424800,,,,
1592505425000,,,74912,
1592505425200,,,,
1592505425400,,,,
1592505425600,,,,
1592505425800,,,,
1592505426000,,,,
1592505426200,,,,
1592505426400,,,,
1592505426600,,,,
1592505426800,,,,
1592505427000,,,,
1592505427200,,,,
1592505427400,,,,
1592505427600,,,,
1592505427800,,,,
1592505428000,,,,
1592505428200,,,,
1592505428400,,,,
1592505428600,,,,
1592505428800,,,,
1592505429000,,,,
1592505429200,,,,
1592505429400,,,,
1592505429600,,,,
1592505429800,,,,
1592505430000,,62320,,68000
1592505430200,,,,
1592505430400,,,,
1592505430600,,,,
1592505430800,,,,
1592505431000,,,63712,
1592505431200,,,,
1592505431400,,,,
1592505431600,,,,
1592505431800,,,,
1592505432000,69616,,,
1592505432200,,,,
1592505432400,,,,
1592505432600,,,,
1592505432800,,,,
1592505433000,,,,
1592505433200,,,,
1592505433400,,,,
1592505433600,,,,
1592505433800,,,,
1592505434000,,,,
1592505434200,,,,
1592505434400,,,,
1592505434600,,,,
1592505434800,,,,
1592505435000,,78640,,83616
1592505435200,,,,
1592505435400,,,,
1592505435600,,,,
1592505435800,,,,
1592505436000,,,79712,
1592505436200,,,,
1592505436400,,,,
1592505436600,,,,
1592505436800,,,,
1592505437000,,,,
1592505437200,,,,
1592505437400,,,,
1592505437600,,,,
1592505437800,,,,
1592505438000,,,,
1592505438200,,,,
1592505438400,,,,
1592505438600,,,,
1592505438800,,,,
1592505439000,,,,
1592505439200,,,,
1592505439400,,,,
1592505439600,,,,
1592505439800,,,,
1592505440000,13536,,,
1592505440200,,,,
1592505440400,,,,
1592505440600,,,,
1592505440800,,,,
1592505441000,,67760,,72480
1592505441200,,,,
1592505441400,,,,
1592505441600,,,,
1592505441800,,,,
1592505442000,,,65776,
1592505442200,,,,
1592505442400,,,,
1592505442600,,,,
1592505442800,,,,
1592505443000,,,,
1592505443200,,,,
1592505443400,,,,
1592505443600,,,,
1592505443800,,,,
1592505444000,,,,
1592505444200,,,,
1592505444400,,,,
1592505444600,,,,
1592505444800,,,,
1592505445000,,,,
1592505445200,,,,
1592505445400,,,,
1592505445600,,,,
1592505445800,,,,
1592505446000,5728,57584,,61600
1592505446200,,,,
1592505446400,,,,
1592505446600,,,,
1592505446800,,,,
1592505447000,,,81952,
1592505447200,,,,
1592505447400,,,,
1592505447600,,,,
1592505447800,,,,
1592505448000,,,,
1592505448200,,,,
1592505448400,,,,
1592505448600,,,,
1592505448800,,,,
1592505449000,,,,
1592505449200,,,,
1592505449400,,,,
1592505449600,,,,
1592505449800,,,,
1592505450000,,,,
1592505450200,,,,
1592505450400,,,,
1592505450600,,,,
1592505450800,,,,
1592505451000,,,,
1592505451200,,,,
1592505451400,,,,
1592505451600,,,,
1592505451800,,,,
1592505452000,,72048,,78240
1592505452200,,,,
1592505452400,,,,
1592505452600,,,,
1592505452800,,,,
1592505453000,,,66528,
1592505453200,,,,
1592505453400,,,,
1592505453600,,,,
1592505453800,,,,
1592505454000,,,,
1592505454200,,,,
1592505454400,,,,
1592505454600,,,,
1592505454800,,,,
1592505455000,,,,
1592505455200,,,,
1592505455400,,,,
1592505455600,,,,
1592505455800,,,,
1592505456000,,,,
1592505456200,,,,
1592505456400,,,,
1592505456600,,,,
1592505456800,,,,
1592505457000,,56832,,67008
1592505457200,,,,
1592505457400,,,,
1592505457600,,,,
1592505457800,,,,
1592505458000,,,82960,
1592505458200,,,,
1592505458400,,,,
1592505458600,,,,
1592505458800,,,,
1592505459000,,,,
1592505459200,,,,
1592505459400,,,,
1592505459600,,,,
1592505459800,,,,
1592505460000,,,,
1592505460200,,,,
1592505460400,,,,
1592505460600,,,,
1592505460800,,,,
1592505461000,65664,,,
1592505461200,,,,
1592505461400,,,,
1592505461600,,,,
1592505461800,,,,
1592505462000,,,,
1592505462200,,,,
1592505462400,,,,
1592505462600,,,,
1592505462800,,,,
1592505463000,,71904,,82080
1592505463200,,,,
1592505463400,,,,
1592505463600,,,,
1592505463800,,,,
1592505464000,,,72032,
1592505464200,,,,
1592505464400,,,,
1592505464600,,,,
1592505464800,,,,
1592505465000,,,,
1592505465200,,,,
1592505465400,,,,
1592505465600,,,,
1592505465800,,,,
1592505466000,,,,
1592505466200,,,,
1592505466400,,,,
1592505466600,,,,
1592505466800,,,,
1592505467000,34064,,,
1592505467200,,,,
1592505467400,,,,
1592505467600,,,,
1592505467800,,,,
1592505468000,,57792,,69600
1592505468200,,,,
1592505468400,,,,
1592505468600,,,,
1592505468800,,,,
1592505469000,,,60192,
1592505469200,,,,
1592505469400,,,,
1592505469600,,,,
1592505469800,,,,
1592505470000,,,,
1592505470200,,,,
1592505470400,,,,
1592505470600,,,,
1592505470800,,,,
1592505471000,,,,
1592505471200,,,,
1592505471400,,,,
1592505471600,,,,
1592505471800,,,,
1592505472000,,,,
1592505472200,,,,
1592505472400,,,,
1592505472600,,,,
1592505472800,,,,
1592505473000,,,,58048
1592505473200,,,,
1592505473400,,,,
1592505473600,,,,
1592505473800,,,,
1592505474000,,78256,,
1592505474200,,,,
1592505474400,,,,
1592505474600,,,,
1592505474800,,,,
1592505475000,30800,,75552,
1592505475200,,,,
1592505475400,,,,
1592505475600,,,,
1592505475800,,,,
1592505476000,,,,
1592505476200,,,,
1592505476400,,,,
1592505476600,,,,
1592505476800,,,,
1592505477000,,,,
1592505477200,,,,
1592505477400,,,,
1592505477600,,,,
1592505477800,,,,
1592505478000,,,,
1592505478200,,,,
1592505478400,,,,
1592505478600,,,,
1592505478800,,,,
1592505479000,,67440,,75360
1592505479200,,,,
1592505479400,,,,
1592505479600,,,,
1592505479800,,,,
1592505480000,19440,,64032,
1592505480200,,,,
1592505480400,,,,
1592505480600,,,,
1592505480800,,,,
1592505481000,,,,
1592505481200,,,,
1592505481400,,,,
1592505481600,,,,
1592505481800,,,,
1592505482000,,,,
1592505482200,,,,
1592505482400,,,,
1592505482600,,,,
1592505482800,,,,
1592505483000,,,,
1592505483200,,,,
1592505483400,,,,
1592505483600,,,,
1592505483800,,,,
1592505484000,,,,64480
1592505484200,,,,
1592505484400,,,,
1592505484600,,,,
1592505484800,,,,
1592505485000,,57200,,
1592505485200,,,,
1592505485400,,,,
1592505485600,,,,
1592505485800,,,,
1592505486000,,,79712,
1592505486200,,,,
1592505486400,,,,
1592505486600,,,,
1592505486800,,,,
1592505487000,,,,
1592505487200,,,,
1592505487400,,,,
1592505487600,,,,
1592505487800,,,,
1592505488000,,,,
1592505488200,,,,
1592505488400,,,,
1592505488600,,,,
1592505488800,,,,
1592505489000,,,,
1592505489200,,,,
1592505489400,,,,
1592505489600,,,,
1592505489800,,,,
1592505490000,,73520,,80480
1592505490200,,,,
1592505490400,,,,
1592505490600,,,,
1592505490800,,,,
1592505491000,,,68512,
1592505491200,,,,
1592505491400,,,,
1592505491600,,,,
1592505491800,,,,
1592505492000,,,,
1592505492200,,,,
1592505492400,,,,
1592505492600,,,,
1592505492800,,,,
1592505493000,,,,
1592505493200,,,,
1592505493400,,,,
1592505493600,,,,
1592505493800,,,,
1592505494000,62656,,,
1592505494200,,,,
1592505494400,,,,
1592505494600,,,,
1592505494800,,,,
1592505495000,,62640,,69600
1592505495200,,,,
1592505495400,,,,
1592505495600,,,,
1592505495800,,,,
1592505496000,,,,
1592505496200,,,,
1592505496400,,,,
1592505496600,,,,
1592505496800,,,,
1592505497000,,,84720,
1592505497200,,,,
1592505497400,,,,
1592505497600,,,,
1592505497800,,,,
1592505498000,,,,
1592505498200,,,,
1592505498400,,,,
1592505498600,,,,
1592505498800,,,,
1592505499000,,,,
1592505499200,,,,
1592505499400,,,,
1592505499600,,,,
1592505499800,,,,
1592505500000,,,,
1592505500200,,,,
1592505500400,,,,
1592505500600,,,,
1592505500800,,,,
1592505501000,,79280,,58720
1592505501200,,,,
1592505501400,,,,
1592505501600,,,,
1592505501800,,,,
1592505502000,,,69296,
1592505502200,,,,
1592505502400,,,,
1592505502600,,,,
1592505502800,,,,
1592505503000,61568,,,
1592505503200,,,,
1592505503400,,,,
1592505503600,,,,
1592505503800,,,,
1592505504000,,,,
1592505504200,,,,
1592505504400,,,,
1592505504600,,,,
1592505504800,,,,
1592505505000,,,,
1592505505200,,,,
1592505505400,,,,
1592505505600,,,,
1592505505800,,,,
1592505506000,,69040,,75360
1592505506200,,,,
1592505506400,,,,
1592505506600,,,,
1592505506800,,,,
1592505507000,,,56304,
1592505507200,,,,
1592505507400,,,,
1592505507600,,,,
1592505507800,,,,
1592505508000,39808,,,
1592505508200,,,,
1592505508400,,,,
1592505508600,,,,
1592505508800,,,,
1592505509000,,,,
1592505509200,,,,
1592505509400,,,,
1592505509600,,,,
1592505509800,,,,
1592505510000,,,,
1592505510200,,,,
1592505510400,,,,
1592505510600,,,,
1592505510800,,,,
1592505511000,,,,64480
1592505511200,,,,
1592505511400,,,,
1592505511600,,,,
1592505511800,,,,
1592505512000,,56688,,
1592505512200,,,,
1592505512400,,,,
1592505512600,,,,
1592505512800,,,,
1592505513000,,,73360,
1592505513200,,,,
1592505513400,,,,
1592505513600,,,,
1592505513800,,,,
1592505514000,,,,
1592505514200,,,,
1592505514400,,,,
1592505514600,,,,
1592505514800,,,,
1592505515000,50944,,,
1592505515200,,,,
1592505515400,,,,
1592505515600,,,,
1592505515800,,,,
1592505516000,,,,
1592505516200,,,,
1592505516400,,,,
1592505516600,,,,
1592505516800,,,,
1592505517000,,70608,,80512
1592505517200,,,,
1592505517400,,,,
1592505517600,,,,
1592505517800,,,,
1592505518000,,,61520,
1592505518200,,,,
1592505518400,,,,
1592505518600,,,,
1592505518800,,,,
1592505519000,,,,
1592505519200,,,,
1592505519400,,,,
1592505519600,,,,
1592505519800,,,,
1592505520000,,,,
1592505520200,,,,
1592505520400,,,,
1592505520600,,,,
1592505520800,,,,
1592505521000,,,,
1592505521200,,,,
1592505521400,,,,
1592505521600,,,,
1592505521800,,,,
1592505522000,,,,65872
1592505522200,,,,
1592505522400,,,,
1592505522600,,,,
1592505522800,,,,
1592505523000,,51856,,
1592505523200,,,,
1592505523400,,,,
1592505523600,,,,
1592505523800,,,,
1592505524000,,,78112,
1592505524200,,,,
1592505524400,,,,
1592505524600,,,,
1592505524800,,,,
1592505525000,,,,
1592505525200,,,,
1592505525400,,,,
1592505525600,,,,
1592505525800,,,,
1592505526000,,,,
1592505526200,,,,
1592505526400,,,,
1592505526600,,,,
1592505526800,,,,
1592505527000,,,,
1592505527200,,,,
1592505527400,,,,
1592505527600,,,,
1592505527800,,,,
1592505528000,,73264,,84416
1592505528200,,,,
1592505528400,,,,
1592505528600,,,,
1592505528800,,,,
1592505529000,,,67232,
1592505529200,,,,
1592505529400,,,,
1592505529600,,,,
1592505529800,,,,
1592505530000,,,,
1592505530200,,,,
1592505530400,,,,
1592505530600,,,,
1592505530800,,,,
1592505531000,,,,
1592505531200,,,,
1592505531400,,,,
1592505531600,,,,
1592505531800,,,,
1592505532000,53936,,,
1592505532200,,,,
1592505532400,,,,
1592505532600,,,,
1592505532800,,,,
1592505533000,,,,72800
1592505533200,,,,
1592505533400,,,,
1592505533600,,,,
1592505533800,,,,
1592505534000,,60528,,
1592505534200,,,,
1592505534400,,,,
1592505534600,,,,
1592505534800,,,,
1592505535000,,,82880,
1592505535200,,,,
1592505535400,,,,
1592505535600,,,,
1592505535800,,,,
1592505536000,,,,
1592505536200,,,,
1592505536400,,,,
1592505536600,,,,
1592505536800,,,,
1592505537000,,,,
1592505537200,,,,
1592505537400,,,,
1592505537600,,,,
1592505537800,,,,
1592505538000,56464,,,
1592505538200,,,,
1592505538400,,,,
1592505538600,,,,
1592505538800,,,,
1592505539000,,79024,,62240
1592505539200,,,,
1592505539400,,,,
1592505539600,,,,
1592505539800,,,,
1592505540000,,,71072,
1592505540200,,,,
1592505540400,,,,
1592505540600,,,,
1592505540800,,,,
1592505541000,,,,
1592505541200,,,,
1592505541400,,,,
1592505541600,,,,
1592505541800,,,,
1592505542000,,,,
1592505542200,,,,
1592505542400,,,,
1592505542600,,,,
1592505542800,,,,
1592505543000,24048,,,
1592505543200,,,,
1592505543400,,,,
1592505543600,,,,
1592505543800,,,,
1592505544000,,,,78304
1592505544200,,,,
1592505544400,,,,
1592505544600,,,,
1592505544800,,,,
1592505545000,,68464,,
1592505545200,,,,
1592505545400,,,,
1592505545600,,,,
1592505545800,,,,
1592505546000,,,60192,
1592505546200,,,,
1592505546400,,,,
1592505546600,,,,
1592505546800,,,,
1592505547000,,,,
1592505547200,,,,
1592505547400,,,,
1592505547600,,,,
1592505547800,,,,
1592505548000,,,,
1592505548200,,,,
1592505548400,,,,
1592505548600,,,,
1592505548800,,,,
1592505549000,,,,
1592505549200,,,,
1592505549400,,,,
1592505549600,,,,
1592505549800,,,,
1592505550000,,57232,,69568
1592505550200,,,,
1592505550400,,,,
1592505550600,,,,
1592505550800,,,,
1592505551000,,,75552,
1592505551200,,,,
1592505551400,,,,
1592505551600,,,,
1592505551800,,,,
1592505552000,,,,
1592505552200,,,,
1592505552400,,,,
1592505552600,,,,
1592505552800,,,,
1592505553000,,,,
1592505553200,,,,
1592505553400,,,,
1592505553600,,,,
1592505553800,,,,
1592505554000,,,,
1592505554200,,,,
1592505554400,,,,
1592505554600,,,,
1592505554800,,,,
1592505555000,,73904,,58400
1592505555200,,,,
1592505555400,,,,
1592505555600,,,,
1592505555800,,,,
1592505556000,,,,
1592505556200,,,,
1592505556400,,,,
1592505556600,,,,
1592505556800,,,,
1592505557000,,,64128,
1592505557200,,,,
1592505557400,,,,
1592505557600,,,,
1592505557800,,,,
1592505558000,,,,
1592505558200,,,,
1592505558400,,,,
1592505558600,,,,
1592505558800,,,,
1592505559000,,,,
1592505559200,,,,
1592505559400,,,,
1592505559600,,,,
1592505559800,,,,
1592505560000,,,,75040
1592505560200,,,,
1592505560400,,,,
1592505560600,,,,
1592505560800,,,,
1592505561000,,63024,,
1592505561200,,,,
1592505561400,,,,
1592505561600,,,,
1592505561800,,,,
1592505562000,42192,,76816,
1592505562200,,,,
1592505562400,,,,
1592505562600,,,,
1592505562800,,,,
1592505563000,,,,
1592505563200,,,,
1592505563400,,,,
1592505563600,,,,
1592505563800,,,,
1592505564000,,,,
1592505564200,,,,
1592505564400,,,,
1592505564600,,,,
1592505564800,,,,
1592505565000,,,,
1592505565200,,,,
1592505565400,,,,
1592505565600,,,,
1592505565800,,,,
1592505566000,,78704,,64800
1592505566200,,,,
1592505566400,,,,
1592505566600,,,,
1592505566800,,,,
1592505567000,,,,
1592505567200,,,,
1592505567400,,,,
1592505567600,,,,
1592505567800,,,,
1592505568000,,,64368,
1592505568200,,,,
1592505568400,,,,
1592505568600,,,,
1592505568800,,,,
1592505569000,,,,
1592505569200,,,,
1592505569400,,,,
1592505569600,,,,
1592505569800,,,,
1592505570000,,,,
1592505570200,,,,
1592505570400,,,,
1592505570600,,,,
1592505570800,,,,
1592505571000,,,,82048
1592505571200,,,,
1592505571400,,,,
1592505571600,,,,
1592505571800,,,,
1592505572000,,66368,,
1592505572200,,,,
1592505572400,,,,
1592505572600,,,,
1592505572800,,,,
1592505573000,,,81632,
1592505573200,,,,
1592505573400,,,,
1592505573600,,,,
1592505573800,,,,
1592505574000,,,,
1592505574200,,,,
1592505574400,,,,
1592505574600,,,,
1592505574800,,,,
1592505575000,,,,
1592505575200,,,,
1592505575400,,,,
1592505575600,,,,
1592505575800,,,,
1592505576000,,,,
1592505576200,,,,
1592505576400,,,,
1592505576600,,,,
1592505576800,,,,
1592505577000,51328,83168,,71200
1592505577200,,,,
1592505577400,,,,
1592505577600,,,,
1592505577800,,,,
1592505578000,,,,
1592505578200,,,,
1592505578400,,,,
1592505578600,,,,
1592505578800,,,,
1592505579000,,,70432,
1592505579200,,,,
1592505579400,,,,
1592505579600,,,,
1592505579800,,,,
1592505580000,,,,
1592505580200,,,,
1592505580400,,,,
1592505580600,,,,
1592505580800,,,,
1592505581000,,,,
1592505581200,,,,
1592505581400,,,,
1592505581600,,,,
1592505581800,,,,
1592505582000,,,,57984
1592505582200,,,,
1592505582400,,,,
1592505582600,,,,
1592505582800,,,,
1592505583000,,63664,,
1592505583200,,,,
1592505583400,,,,
1592505583600,,,,
1592505583800,,,,
1592505584000,,,59792,
1592505584200,,,,
1592505584400,,,,
1592505584600,,,,
1592505584800,,,,
1592505585000,,,,
1592505585200,,,,
1592505585400,,,,
1592505585600,,,,
1592505585800,,,,
1592505586000,,,,
1592505586200,,,,
1592505586400,,,,
1592505586600,,,,
1592505586800,,,,
1592505587000,19696,,,
1592505587200,,,,
1592505587400,,,,
1592505587600,,,,
1592505587800,,,,
1592505588000,,83744,,75648
1592505588200,,,,
1592505588400,,,,
1592505588600,,,,
1592505588800,,,,
1592505589000,,,,
