Time,172.20.0.11,172.20.0.12,172.20.0.13,172.20.0.14,172.20.0.15,172.20.0.16,172.20.0.17,172.20.0.18,172.20.0.19,172.20.0.20,172.20.0.21,172.20.0.22,172.20.0.23,172.20.0.24,172.20.0.25,172.20.0.26,172.20.0.27,172.20.0.28,172.20.0.29,172.20.0.30,172.20.0.31,172.20.0.32,172.20.0.33,172.20.0.34,172.20.0.35,172.20.0.36,172.20.0.37,172.20.0.38,172.20.0.39,172.20.0.40,172.20.0.41,172.20.0.42,172.20.0.43,172.20.0.44,172.20.0.45,172.20.0.46,172.20.0.47,172.20.0.48,172.20.0.49,172.20.0.50,172.20.0.51,172.20.0.52,172.20.0.53,172.20.0.54,172.20.0.55,172.20.0.56,172.20.0.57,172.20.0.58,172.20.0.59,172.20.0.60
1592771122000,,,,,,,,,,,,583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771204000,,,,,,,,,,,,326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771225000,,,,,,,,,,,,20003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771228000,,,,,,,,,,,,20003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592770981000,,,,,,,,,,,,,371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771012000,,,,,,,,,,,,,378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771071000,,,,,,,,,,,,,20014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771099000,,,,,,,,,,,,,326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771100000,,,,,,,,,,,,,372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771101000,,,,,,,,,,,,,494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771102000,,,,,,,,,,,,,691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771103000,,,,,,,,,,,,,674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771104000,,,,,,,,,,,,,1073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771105000,,,,,,,,,,,,,1165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771106000,,,,,,,,,,,,,1049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771107000,,,,,,,,,,,,,1385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771108000,,,,,,,,,,,,,639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771115000,,,,,,,,,,,,,10586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771116000,,,,,,,,,,,,,20004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771117000,,,,,,,,,,,,,361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771118000,,,,,,,,,,,,,324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771119000,,,,,,,,,,,,,20032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771120000,,,,,,,,,,,,,374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771122000,,,,,,,,,,,,,397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771126000,,,,,,,,,,,,,20001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771127000,,,,,,,,,,,,,20002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771147000,,,,,,,,,,,,,258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771148000,,,,,,,,,,,,,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771168000,,,,,,,,,,,,,288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771169000,,,,,,,,,,,,,405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771189000,,,,,,,,,,,,,20003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771190000,,,,,,,,,,,,,20005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771191000,,,,,,,,,,,,,20028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771192000,,,,,,,,,,,,,20075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771193000,,,,,,,,,,,,,20132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771203000,,,,,,,,,,,,,20001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771205000,,,,,,,,,,,,,339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771206000,,,,,,,,,,,,,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771210000,,,,,,,,,,,,,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771214000,,,,,,,,,,,,,714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771218000,,,,,,,,,,,,,510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771219000,,,,,,,,,,,,,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771233000,,,,,,,,,,,,,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592770981000,,,,,,,,,,,,,,345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771012000,,,,,,,,,,,,,,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771071000,,,,,,,,,,,,,,20017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771100000,,,,,,,,,,,,,,368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771101000,,,,,,,,,,,,,,475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771102000,,,,,,,,,,,,,,492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771103000,,,,,,,,,,,,,,673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771104000,,,,,,,,,,,,,,1075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771105000,,,,,,,,,,,,,,1121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771106000,,,,,,,,,,,,,,1307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771107000,,,,,,,,,,,,,,1354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771108000,,,,,,,,,,,,,,691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771112000,,,,,,,,,,,,,,315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771113000,,,,,,,,,,,,,,263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771116000,,,,,,,,,,,,,,20025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771117000,,,,,,,,,,,,,,321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771119000,,,,,,,,,,,,,,20044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771120000,,,,,,,,,,,,,,323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771121000,,,,,,,,,,,,,,20034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771122000,,,,,,,,,,,,,,20007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771123000,,,,,,,,,,,,,,20005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771133000,,,,,,,,,,,,,,20003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771204000,,,,,,,,,,,,,,306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771212000,,,,,,,,,,,,,,1091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771213000,,,,,,,,,,,,,,676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771215000,,,,,,,,,,,,,,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771216000,,,,,,,,,,,,,,464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771218000,,,,,,,,,,,,,,338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771219000,,,,,,,,,,,,,,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771229000,,,,,,,,,,,,,,20005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771230000,,,,,,,,,,,,,,20005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771306000,,,,,,,,,,,,,,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771307000,,,,,,,,,,,,,,20006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771308000,,,,,,,,,,,,,,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771310000,,,,,,,,,,,,,,20002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592770981000,,,,,,,,,,,,,,,404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771012000,,,,,,,,,,,,,,,371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771071000,,,,,,,,,,,,,,,20015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771100000,,,,,,,,,,,,,,,345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771101000,,,,,,,,,,,,,,,390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771102000,,,,,,,,,,,,,,,684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771104000,,,,,,,,,,,,,,,1053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771105000,,,,,,,,,,,,,,,1281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771107000,,,,,,,,,,,,,,,1486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771108000,,,,,,,,,,,,,,,628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771112000,,,,,,,,,,,,,,,281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771116000,,,,,,,,,,,,,,,20024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771117000,,,,,,,,,,,,,,,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771118000,,,,,,,,,,,,,,,404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771119000,,,,,,,,,,,,,,,20042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771121000,,,,,,,,,,,,,,,480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771122000,,,,,,,,,,,,,,,563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771123000,,,,,,,,,,,,,,,20004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771149000,,,,,,,,,,,,,,,340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771150000,,,,,,,,,,,,,,,369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771151000,,,,,,,,,,,,,,,326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771152000,,,,,,,,,,,,,,,257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771153000,,,,,,,,,,,,,,,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771154000,,,,,,,,,,,,,,,1342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771155000,,,,,,,,,,,,,,,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771156000,,,,,,,,,,,,,,,638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771157000,,,,,,,,,,,,,,,599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771158000,,,,,,,,,,,,,,,597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771159000,,,,,,,,,,,,,,,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771168000,,,,,,,,,,,,,,,303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771169000,,,,,,,,,,,,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771177000,,,,,,,,,,,,,,,20002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771179000,,,,,,,,,,,,,,,20005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771180000,,,,,,,,,,,,,,,20055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771206000,,,,,,,,,,,,,,,402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771214000,,,,,,,,,,,,,,,771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771218000,,,,,,,,,,,,,,,212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592770981000,,,,,,,,,,,,,,,,393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771012000,,,,,,,,,,,,,,,,326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771052000,,,,,,,,,,,,,,,,305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771072000,,,,,,,,,,,,,,,,321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771100000,,,,,,,,,,,,,,,,371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771101000,,,,,,,,,,,,,,,,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771102000,,,,,,,,,,,,,,,,221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771103000,,,,,,,,,,,,,,,,702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771104000,,,,,,,,,,,,,,,,1047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771105000,,,,,,,,,,,,,,,,1014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771106000,,,,,,,,,,,,,,,,1226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771107000,,,,,,,,,,,,,,,,1376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771108000,,,,,,,,,,,,,,,,956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771112000,,,,,,,,,,,,,,,,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771114000,,,,,,,,,,,,,,,,20014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771115000,,,,,,,,,,,,,,,,20003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771116000,,,,,,,,,,,,,,,,20016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771117000,,,,,,,,,,,,,,,,312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771118000,,,,,,,,,,,,,,,,440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771119000,,,,,,,,,,,,,,,,20036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771121000,,,,,,,,,,,,,,,,497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771122000,,,,,,,,,,,,,,,,586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771148000,,,,,,,,,,,,,,,,241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771149000,,,,,,,,,,,,,,,,281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771150000,,,,,,,,,,,,,,,,329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771159000,,,,,,,,,,,,,,,,5759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771188000,,,,,,,,,,,,,,,,299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771204000,,,,,,,,,,,,,,,,330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771214000,,,,,,,,,,,,,,,,681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771218000,,,,,,,,,,,,,,,,534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771219000,,,,,,,,,,,,,,,,416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771220000,,,,,,,,,,,,,,,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771225000,,,,,,,,,,,,,,,,20006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771228000,,,,,,,,,,,,,,,,20006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771229000,,,,,,,,,,,,,,,,20004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771230000,,,,,,,,,,,,,,,,20002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771316000,,,,,,,,,,,,,,,,20001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771317000,,,,,,,,,,,,,,,,20009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771319000,,,,,,,,,,,,,,,,20002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771320000,,,,,,,,,,,,,,,,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771321000,,,,,,,,,,,,,,,,20002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771323000,,,,,,,,,,,,,,,,20001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771324000,,,,,,,,,,,,,,,,20001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592770981000,,,,,,,,,,,,,,,,,319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771012000,,,,,,,,,,,,,,,,,339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771052000,,,,,,,,,,,,,,,,,299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771072000,,,,,,,,,,,,,,,,,356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771100000,,,,,,,,,,,,,,,,,388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771101000,,,,,,,,,,,,,,,,,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771102000,,,,,,,,,,,,,,,,,705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771103000,,,,,,,,,,,,,,,,,463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771104000,,,,,,,,,,,,,,,,,1077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771105000,,,,,,,,,,,,,,,,,1062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771106000,,,,,,,,,,,,,,,,,704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771107000,,,,,,,,,,,,,,,,,1697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771108000,,,,,,,,,,,,,,,,,510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771114000,,,,,,,,,,,,,,,,,20011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771115000,,,,,,,,,,,,,,,,,20002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771116000,,,,,,,,,,,,,,,,,20009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771117000,,,,,,,,,,,,,,,,,406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771118000,,,,,,,,,,,,,,,,,391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771119000,,,,,,,,,,,,,,,,,20033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771121000,,,,,,,,,,,,,,,,,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771122000,,,,,,,,,,,,,,,,,20001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771148000,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771149000,,,,,,,,,,,,,,,,,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771174000,,,,,,,,,,,,,,,,,20002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771188000,,,,,,,,,,,,,,,,,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771205000,,,,,,,,,,,,,,,,,335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771212000,,,,,,,,,,,,,,,,,1221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771214000,,,,,,,,,,,,,,,,,710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771215000,,,,,,,,,,,,,,,,,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771217000,,,,,,,,,,,,,,,,,434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771218000,,,,,,,,,,,,,,,,,324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771220000,,,,,,,,,,,,,,,,,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771225000,,,,,,,,,,,,,,,,,20005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771228000,,,,,,,,,,,,,,,,,20005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771229000,,,,,,,,,,,,,,,,,20002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771230000,,,,,,,,,,,,,,,,,20001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592770981000,,,,,,,,,,,,,,,,,,332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771012000,,,,,,,,,,,,,,,,,,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771071000,,,,,,,,,,,,,,,,,,20018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771100000,,,,,,,,,,,,,,,,,,353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771101000,,,,,,,,,,,,,,,,,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771102000,,,,,,,,,,,,,,,,,,254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771103000,,,,,,,,,,,,,,,,,,464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771104000,,,,,,,,,,,,,,,,,,1054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771106000,,,,,,,,,,,,,,,,,,1366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771107000,,,,,,,,,,,,,,,,,,1362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771108000,,,,,,,,,,,,,,,,,,557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771116000,,,,,,,,,,,,,,,,,,20029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771117000,,,,,,,,,,,,,,,,,,379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771118000,,,,,,,,,,,,,,,,,,320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771119000,,,,,,,,,,,,,,,,,,20045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771120000,,,,,,,,,,,,,,,,,,315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771121000,,,,,,,,,,,,,,,,,,20034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771122000,,,,,,,,,,,,,,,,,,20007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771123000,,,,,,,,,,,,,,,,,,20002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771126000,,,,,,,,,,,,,,,,,,20001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771149000,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771150000,,,,,,,,,,,,,,,,,,325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771151000,,,,,,,,,,,,,,,,,,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771152000,,,,,,,,,,,,,,,,,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771153000,,,,,,,,,,,,,,,,,,314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771155000,,,,,,,,,,,,,,,,,,793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771156000,,,,,,,,,,,,,,,,,,342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771157000,,,,,,,,,,,,,,,,,,321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771158000,,,,,,,,,,,,,,,,,,915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771159000,,,,,,,,,,,,,,,,,,532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771168000,,,,,,,,,,,,,,,,,,10900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771177000,,,,,,,,,,,,,,,,,,20027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771178000,,,,,,,,,,,,,,,,,,20001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771183000,,,,,,,,,,,,,,,,,,20001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771206000,,,,,,,,,,,,,,,,,,457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771229000,,,,,,,,,,,,,,,,,,20005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771230000,,,,,,,,,,,,,,,,,,20006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592770981000,,,,,,,,,,,,,,,,,,,395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771012000,,,,,,,,,,,,,,,,,,,341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771071000,,,,,,,,,,,,,,,,,,,20021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771101000,,,,,,,,,,,,,,,,,,,499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771102000,,,,,,,,,,,,,,,,,,,688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
